Wall time,Step,Value
1702614923.2226083,1316000,-397.3009033203125
1702615205.8798206,1321000,-380.4015197753906
1702615321.1470766,1323000,-384.6710510253906
1702615379.601926,1324000,-384.4692687988281
1702615491.742396,1326000,-393.8338928222656
1702615548.4912553,1327000,-396.5718994140625
1702615661.976897,1329000,-396.5140686035156
1702616071.3518615,1336000,-394.7655944824219
1702616602.0692155,1345000,-372.4776306152344
1702616661.868567,1346000,-366.77655029296875
1702616775.6095243,1348000,-367.1181945800781
1702616834.0815887,1349000,-365.5141906738281
1702617004.0574903,1352000,-374.9879150390625
1702617060.1933255,1353000,-378.42962646484375
1702617174.33743,1355000,-378.1452331542969
1702617403.6130462,1359000,-386.7530212402344
1702617518.7109592,1361000,-387.89605712890625
1702617754.5886605,1365000,-376.6916809082031
1702617813.597066,1366000,-375.5746154785156
1702617869.6999047,1367000,-373.6327209472656
1702617927.4113846,1368000,-368.77886962890625
1702617987.9986439,1369000,-369.0132141113281
1702618222.7368085,1373000,-375.65252685546875
1702618280.5492244,1374000,-377.5887756347656
1702618399.2533784,1376000,-374.8785095214844
1702618455.070253,1377000,-377.4156188964844
1702618684.8587744,1381000,-378.02105712890625
1702618970.8019598,1386000,-410.4774169921875
1702619027.9768481,1387000,-413.62060546875
1702619256.265951,1391000,-417.14813232421875
1702619430.0892608,1394000,-408.12603759765625
1702619598.9752455,1397000,-404.0524597167969
1702619655.0673747,1398000,-409.8486633300781
1702619771.9229403,1400000,-414.2330017089844
1702619830.1118584,1401000,-415.1893310546875
1702620003.5355556,1404000,-419.428466796875
1702620115.8397627,1406000,-416.912353515625
1702620583.086336,1414000,-419.28985595703125
1702620756.6264162,1417000,-422.5170593261719
1702620813.4263198,1418000,-418.2935485839844
1702620930.2148416,1420000,-416.53753662109375
1702621045.7669392,1422000,-406.8119201660156
1702621106.2314231,1423000,-409.94970703125
1702621632.207694,1432000,-398.8919372558594
1702621692.773875,1433000,-405.3620300292969
1702621920.9737842,1437000,-414.9657287597656
1702622034.6390421,1439000,-416.32391357421875
1702622093.8406627,1440000,-412.9801940917969
1702622151.4478834,1441000,-414.0213928222656
1702622207.421732,1442000,-412.8121032714844
1702622379.737854,1445000,-415.3226318359375
1702622492.7935722,1447000,-412.073974609375
1702622552.1571326,1448000,-409.08062744140625
1702622609.907075,1449000,-411.3316650390625
1702622668.2372792,1450000,-411.9754333496094
1702622727.0551732,1451000,-412.2337951660156
1702622785.8868978,1452000,-411.6333923339844
1702622845.4088676,1453000,-409.32769775390625
1702622959.3726304,1455000,-404.18194580078125
1702623017.6704514,1456000,-401.2506408691406
1702623074.0770376,1457000,-401.5888977050781
1702623130.5305178,1458000,-404.048095703125
1702623187.1197822,1459000,-404.16619873046875
1702623246.711554,1460000,-408.809814453125
1702623304.3423092,1461000,-408.5413513183594
1702623362.7076879,1462000,-405.0853576660156
1702623486.323618,1464000,-406.58251953125
1702623887.3971536,1471000,-390.9754638671875
1702624062.85794,1474000,-388.9822082519531
1702624123.2379055,1475000,-391.3766174316406
1702624239.047952,1477000,-388.4344482421875
1702624298.1324568,1478000,-382.982421875
1702624531.5824475,1482000,-381.0388488769531
1702624587.5615683,1483000,-374.2992858886719
1702624644.355415,1484000,-373.26800537109375
1702624882.4540613,1488000,-380.77783203125
1702624939.4839177,1489000,-377.8912658691406
1702624996.7749906,1490000,-376.94757080078125
1702625054.4825866,1491000,-376.9296875
1702625114.791254,1492000,-377.49310302734375
1702625227.7209697,1494000,-375.3074951171875
1702625286.3559992,1495000,-373.1527099609375
1702625521.3193135,1499000,-365.49560546875
1702625578.640743,1500000,-364.395263671875
1702625637.0211515,1501000,-361.63128662109375
1702625753.7762475,1503000,-364.9582214355469
1702625927.785152,1506000,-360.6419677734375
1702626161.263832,1510000,-369.3180236816406
1702626217.7880049,1511000,-369.1100769042969
1702626274.739037,1512000,-366.662353515625
1702626387.7354035,1514000,-363.5520935058594
1702626501.4983165,1516000,-352.9738464355469
1702626559.6698153,1517000,-356.9422607421875
1702626962.1610768,1524000,-365.0281982421875
1702627131.950912,1527000,-380.8548889160156
1702627244.1599905,1529000,-378.9457092285156
1702627586.7596962,1535000,-382.9727478027344
1702627760.349564,1538000,-390.16058349609375
1702627817.805147,1539000,-388.9142761230469
1702627989.7551806,1542000,-387.8764953613281
1702628215.9792025,1546000,-381.7210693359375
1702628331.8571537,1548000,-382.86175537109375
1702628388.1868787,1549000,-386.0570068359375
1702628555.6017683,1552000,-394.497314453125
1702628612.774783,1553000,-399.641845703125
1702628669.1963038,1554000,-403.041259765625
1702628783.4066288,1556000,-398.6768798828125
1702628899.780356,1558000,-409.29510498046875
1702629185.1108434,1563000,-410.3505859375
1702629300.3096032,1565000,-419.85028076171875
1702629355.1036968,1566000,-414.508056640625
1702629415.4195173,1567000,-411.17279052734375
1702629532.4472046,1569000,-415.9726257324219
1702629647.1113222,1571000,-418.5859375
1702629706.39363,1572000,-414.01885986328125
1702629763.5540414,1573000,-411.8636169433594
1702629823.642356,1574000,-407.189453125
1702629996.1436646,1577000,-395.2899475097656
1702630110.2257903,1579000,-391.45220947265625
1702630165.7822974,1580000,-390.6548767089844
1702630224.9123666,1581000,-391.5229797363281
1702630281.2009428,1582000,-394.38385009765625
1702630341.5248463,1583000,-396.0184631347656
1702630515.1522903,1586000,-396.5787658691406
1702630801.3977904,1591000,-394.54400634765625
1702631086.7862575,1596000,-402.7563171386719
1702631144.032516,1597000,-401.44915771484375
1702631202.2057087,1598000,-401.26202392578125
1702631432.1139429,1602000,-404.00750732421875
1702631489.917124,1603000,-402.7782287597656
1702631545.7189877,1604000,-397.5123596191406
1702631943.8136475,1611000,-397.7284240722656
1702632001.3458822,1612000,-394.4684143066406
1702632117.1307604,1614000,-392.4884033203125
1702632175.5534039,1615000,-394.09722900390625
1702632288.871582,1617000,-406.4265441894531
1702632512.3188984,1621000,-391.5581970214844
1702632629.1718092,1623000,-392.17718505859375
1702632744.2700672,1625000,-396.530517578125
1702632856.2970629,1627000,-390.4041748046875
1702632914.238878,1628000,-389.9620056152344
1702633144.9037242,1632000,-394.50634765625
1702633374.5196943,1636000,-392.4359436035156
1702633429.9237943,1637000,-390.2712097167969
1702633486.2120833,1638000,-386.2662658691406
1702633543.717294,1639000,-388.2483825683594
1702633656.8175368,1641000,-396.1149597167969
1702633714.3200889,1642000,-397.97320556640625
1702633999.6340692,1647000,-404.6714782714844
1702634056.6157558,1648000,-408.46405029296875
1702634171.37667,1650000,-403.7596435546875
1702634287.6992893,1652000,-399.33544921875
1702634345.5829124,1653000,-386.9795227050781
1702634402.7045615,1654000,-383.1501159667969
1702634459.6099584,1655000,-386.3690490722656
1702634575.0666342,1657000,-385.6925964355469
1702634687.7391458,1659000,-383.4900817871094
1702634920.7349863,1663000,-383.6805114746094
1702635039.22492,1665000,-378.6525573730469
1702635154.1116972,1667000,-365.12237548828125
1702635329.0902593,1670000,-368.85882568359375
1702635387.5255272,1671000,-366.1167297363281
1702635622.6435454,1675000,-382.1921081542969
1702635796.027756,1678000,-379.9725646972656
1702635910.6570683,1680000,-374.43524169921875
1702635968.1910882,1681000,-375.126220703125
1702636026.7028577,1682000,-377.12969970703125
1702636084.5699909,1683000,-377.23114013671875
1702636260.2468693,1686000,-389.3105163574219
1702636317.6092162,1687000,-386.0867004394531
1702636376.3674824,1688000,-379.7904968261719
1702636433.460532,1689000,-381.5091552734375
1702636491.0809858,1690000,-382.36297607421875
1702636546.8622408,1691000,-388.3272399902344
1702636721.000871,1694000,-387.99835205078125
1702636777.6322794,1695000,-382.7507629394531
1702636832.9712238,1696000,-380.2811279296875
1702636946.9427824,1698000,-380.82257080078125
1702637002.719062,1699000,-382.8764343261719
1702637061.3677006,1700000,-383.8904113769531
1702637118.2259276,1701000,-386.21856689453125
1702637235.9018571,1703000,-386.8338928222656
1702637353.885042,1705000,-386.6751403808594
1702637527.4422028,1708000,-383.24224853515625
1702637643.1392322,1710000,-381.54168701171875
1702637700.1949112,1711000,-382.4010314941406
1702637757.4928036,1712000,-383.5145263671875
1702637815.518756,1713000,-383.6417236328125
1702638160.7774515,1719000,-392.5610656738281
1702638218.4748845,1720000,-389.4948425292969
1702638392.9445062,1723000,-380.72198486328125
1702638449.184154,1724000,-386.0960388183594
1702638508.2816806,1725000,-381.32122802734375
1702638566.1692657,1726000,-388.64886474609375
1702638859.1012986,1731000,-382.4752197265625
1702639316.7763448,1739000,-376.50726318359375
1702639373.24885,1740000,-370.81976318359375
1702639433.4356368,1741000,-372.4267272949219
1702639605.9749324,1744000,-380.2332763671875
1702639722.692795,1746000,-378.4587097167969
1702639898.9202518,1749000,-389.3404235839844
1702639956.6952734,1750000,-386.4198913574219
1702640016.3633585,1751000,-388.4573059082031
1702640074.5081348,1752000,-394.2695007324219
1702640189.0943913,1754000,-397.5694885253906
1702640247.261222,1755000,-398.6286315917969
1702640426.3459296,1758000,-400.5814514160156
1702640718.647909,1763000,-407.8368835449219
1702640775.3098764,1764000,-408.8699645996094
1702640888.6559086,1766000,-406.67266845703125
1702640947.7595134,1767000,-401.52093505859375
1702641065.330753,1769000,-393.7093811035156
1702641471.4819386,1776000,-384.76220703125
1702641531.911712,1777000,-379.83587646484375
1702641591.461914,1778000,-380.5170593261719
1702641760.3047965,1781000,-382.2431640625
1702641816.756469,1782000,-372.1258544921875
1702641989.2665474,1785000,-377.1875305175781
1702642045.2228754,1786000,-373.7637023925781
1702642102.0097744,1787000,-376.4823303222656
1702642158.4466321,1788000,-380.4632568359375
1702642276.600652,1790000,-374.82403564453125
1702642336.2202618,1791000,-380.129638671875
1702642451.863498,1793000,-382.4065856933594
1702642572.2854824,1795000,-383.8824157714844
1702642689.7429564,1797000,-391.87786865234375
1702642749.313548,1798000,-391.5769348144531
1702642925.8504972,1801000,-390.24566650390625
1702643045.289282,1803000,-397.0474853515625
1702643101.0330913,1804000,-392.3648986816406
1702643157.9321733,1805000,-389.99395751953125
1702643390.3368666,1809000,-401.244873046875
1702643505.793034,1811000,-395.2952880859375
1702643737.1251633,1815000,-400.50299072265625
1702643853.8026032,1817000,-396.3176574707031
1702643969.3366148,1819000,-389.3139343261719
1702644026.9934356,1820000,-386.2434387207031
1702644257.9689248,1824000,-376.826416015625
1702644428.2860808,1827000,-381.0579528808594
1702644486.514006,1828000,-377.4369201660156
1702644600.3699582,1830000,-379.6919250488281
1702644657.638125,1831000,-375.2361755371094
1702644771.430587,1833000,-359.47503662109375
1702644828.339831,1834000,-358.32635498046875
1702644886.8808966,1835000,-358.6413269042969
1702645001.776052,1837000,-354.1513366699219
1702645060.0344365,1838000,-354.739990234375
1702645118.3582346,1839000,-358.4821472167969
1702645462.735288,1845000,-355.4407958984375
1702645521.7648983,1846000,-354.0746154785156
1702645577.476216,1847000,-355.6578674316406
1702645634.2203755,1848000,-358.8650817871094
1702645689.4184735,1849000,-350.6361999511719
1702645860.974817,1852000,-361.7859802246094
1702645976.1245832,1854000,-362.85382080078125
1702646151.5944407,1857000,-364.227294921875
1702646384.1168358,1861000,-381.7043762207031
1702646620.6270707,1865000,-388.45367431640625
1702646679.5778077,1866000,-394.09405517578125
1702646737.7373006,1867000,-393.33306884765625
1702646796.6458068,1868000,-398.09039306640625
1702647026.4454381,1872000,-408.1154479980469
1702647084.448318,1873000,-409.7121276855469
1702647141.4766269,1874000,-415.80401611328125
1702647200.5622377,1875000,-424.6396789550781
1702647259.5597901,1876000,-423.9508056640625
1702647376.5997398,1878000,-412.3422546386719
1702647491.0699856,1880000,-402.3812255859375
1702647550.2099307,1881000,-401.03167724609375
1702647727.1017394,1884000,-394.4675598144531
1702647786.4618015,1885000,-392.7352294921875
1702647906.3392143,1887000,-391.34930419921875
1702648020.3910978,1889000,-384.5623779296875
1702648137.5592625,1891000,-381.1348571777344
1702648196.13872,1892000,-381.473876953125
1702648433.6790829,1896000,-373.3654479980469
1702648670.2720516,1900000,-384.3367919921875
1702648788.872502,1902000,-384.9620056152344
1702648845.3473632,1903000,-383.2054443359375
1702649078.0750284,1907000,-373.45953369140625
1702649191.6269367,1909000,-376.1767883300781
1702649247.2123425,1910000,-375.947998046875
1702649305.7517867,1911000,-373.8480224609375
1702649480.2047117,1914000,-366.9286804199219
1702649653.3291428,1917000,-365.1470947265625
1702649766.8883417,1919000,-365.2864685058594
1702650113.1624968,1925000,-362.9164733886719
1702650170.2963614,1926000,-364.449462890625
1702650227.9558437,1927000,-364.56640625
1702650344.288224,1929000,-368.0586853027344
1702650400.6822445,1930000,-371.4876708984375
1702650572.7779276,1933000,-367.1452331542969
1702650745.0351872,1936000,-380.4142150878906
1702650804.0731869,1937000,-387.2340087890625
1702650976.303727,1940000,-393.9705810546875
1702651036.8109062,1941000,-396.6059265136719
1702651092.9103878,1942000,-390.8742370605469
1702651151.0833843,1943000,-391.560546875
1702651325.7847006,1946000,-392.45477294921875
1702651439.541419,1948000,-392.6612243652344
1702651613.5067768,1951000,-392.2933349609375
1702651673.2428157,1952000,-393.2677001953125
1702651790.0415444,1954000,-382.83551025390625
1702651965.3120282,1957000,-382.20196533203125
1702652196.0898092,1961000,-368.79534912109375
1702652254.5001843,1962000,-370.539306640625
1702652311.355609,1963000,-370.667236328125
1702652368.5086722,1964000,-365.01788330078125
1702652427.2155824,1965000,-373.6361083984375
1702652541.9486167,1967000,-372.5810546875
1702652598.281137,1968000,-372.43634033203125
1702652654.2299976,1969000,-369.19537353515625
1702652714.772889,1970000,-362.9354248046875
1702653065.1130676,1976000,-363.8424072265625
1702653179.1928482,1978000,-359.0459289550781
1702653235.7629704,1979000,-357.3922424316406
1702653293.619589,1980000,-367.22564697265625
1702653350.9842024,1981000,-372.7252502441406
1702653408.1048207,1982000,-370.03253173828125
1702653464.706974,1983000,-370.0495910644531
1702653520.9013665,1984000,-375.10028076171875
1702653636.7956264,1986000,-359.87689208984375
1702653751.6459572,1988000,-367.7973937988281
1702653809.08411,1989000,-371.7088928222656
1702653868.5272555,1990000,-372.8798522949219
1702653985.2274597,1992000,-369.5721740722656
1702654044.0134072,1993000,-375.142578125
1702654102.5270123,1994000,-376.42218017578125
1702654221.182432,1996000,-368.8339538574219
1702654446.6024315,2000000,-370.62530517578125
